movie_id,keyword_id,keyword_name
302797,161891,doppelgänger
302797,163053,found footage
123772,2346,worker
123772,7587,nigeria
123772,163095,british colonial
123772,169058,trade
123772,207764,tribal law
123772,207765,wife beater
123772,207876,1920s
40651,9887,surrealism
229531,7248,marathon
324631,5565,biography
324631,9672,based on true story
324631,164715,photo
324631,187056,woman director
432091,271,competition
432091,10637,food
385962,41525,high school teacher
385962,157241,criminal investigation
385962,159287,gas mask
348723,1691,dance
348723,6054,friendship
348723,220,"berlin, germany"
348723,74,germany
348723,3725,pregnancy
348723,3541,afghanistan
348723,5091,kiss
348723,9673,love
348723,10085,betrayal
348723,11061,debt
348723,162365,military
348723,170682,lying
40624,2708,hitman
40624,5956,stuntman
86549,9840,romance
86549,158718,lgbt
86549,258533,gay theme
19936,3363,hypnosis
19936,11612,hospital
19936,13005,doctor
19936,14781,patient
19936,156851,psychiatric ward
19936,199524,disturbed
19908,521,"washington dc, usa"
19908,380,sibling relationship
19908,291,circus
19908,4458,post-apocalyptic future
19908,8636,blood splatter
19908,10292,gore
19908,9755,parody
19908,7312,road trip
19908,12377,zombie
19908,50009,survival horror
19908,155582,amusement park
19908,167068,twinkie
19908,167081,body count
19908,167085,zombification
19908,167095,disposing of a dead body
19908,167104,loner
19908,179430,aftercreditsstinger
19908,186565,zombie apocalypse
19908,235354,fear of clowns
19908,309974,absurd
19908,310062,actor playing themself
19908,311315,dramatic
19908,325809,enthusiastic
19908,325817,foreboding
19908,325818,frightened
19908,325845,sarcastic
229670,570,rape
229670,18060,divorced woman
229670,18118,disguise
229670,196399,rape revenge
86593,2231,drug dealer
86593,15232,parole
86593,156121,ex-con
123825,10041,dysfunctional family
123825,10235,family relationships
123825,187056,woman director
432226,10235,family relationships
432226,197919,tbilisi
432226,280607,three generations
170085,158591,injury
170085,167550,handicap
265585,11832,peter pan syndrome
123784,1415,small town
123784,12335,aunt niece relationship
123784,10706,spirituality
123784,14768,single mother
123784,158199,aunt nephew relationship
123784,181558,cuban missile crisis
123784,208992,1960s
123784,237376,fake miracle
3419,380,sibling relationship
3419,697,loss of loved one
3419,9844,car crash
86597,1930,kidnapping
86597,156948,missing child
19946,801,bounty hunter
19946,156212,spaghetti western
385931,1594,ex-boyfriend
385931,10614,tragedy
385931,13043,dating
385931,13073,fear
385931,18035,family
385931,158086,recluse
385931,182195,online dating
385931,207844,college student
385931,210604,criminal law
385931,227918,sick mother
385931,241738,sister sister relationship
385931,246985,dating app
62505,207317,christmas
40661,779,martial arts
40661,797,showdown
40661,6075,sports
40661,1721,fight
40661,7002,vigilante
40661,13015,terrorism
40661,187056,woman director
40661,219404,action hero
40661,266013,vigilante justice
527735,456,mother
527735,5606,gang leader
527735,185221,heart transplant
19918,3182,seduction
19918,3248,gigolo
19918,6739,callboy
19918,9094,womanizer
527745,9673,love
527745,9872,grief
527745,18035,family
527745,18330,nature
229684,187056,woman director
40663,5138,gas
40663,6305,pollution
40663,10591,energy
40663,33532,polluted river
40663,162515,contamination
40663,163212,water pollution
40663,206044,fracking
40634,6148,court
40634,550,call girl
40634,1972,hearing
40634,2801,self-defense
40634,10181,based on play or musical
40634,9826,murder
86601,331405,ملون
385933,886,movie business
19952,3398,release from prison
19952,10562,on the run
19952,13027,wedding
19952,187056,woman director
19952,199080,bank robbery attempt
123839,10809,teenage girl
123839,14857,juvenile delinquent
123839,18068,teenage boy
123839,161293,extraterrestrial life form
123839,162327,avalanche
123839,187056,woman director
123839,233676,troubled youth
123839,295907,psychological horror
3424,1599,midlife crisis
19955,18035,family
19955,208315,fake wedding
324668,782,assassin
324668,591,central intelligence agency (cia)
324668,1453,amnesia
324668,585,casino
324668,3713,chase
324668,1200,greece
324668,9856,flashback
324668,12361,hacking
324668,14570,las vegas
324668,175056,black ops
324668,176802,rogue agent
324668,245718,armored vehicle
324668,249794,"reykjavík, iceland"
324668,303565,hdd
3425,3725,pregnancy
3425,15160,divorce
3425,34094,extramarital affair
229696,8570,president
229696,194320,military coup
229696,195018,depose
62489,220,"berlin, germany"
62489,886,movie business
62489,1664,eroticism
19958,128,love triangle
19958,11004,rural area
19958,10791,teenage crush
19958,157303,first love
19958,165114,locket
19958,208992,1960s
19958,227533,new south wales
19929,445,pornography
19929,1664,eroticism
19929,18321,porn industry
324670,6152,supernatural
324670,162365,military
86576,187056,woman director
170137,4344,musical
170137,157748,fast food
229639,195004,record session
324632,13088,summer
40649,6300,puppet
40649,9707,evil doll
40649,15001,demon
40649,155546,female police officer
40649,190149,trapped in building
40649,265589,toy
19959,2964,future
19959,402,clone
19959,4565,dystopia
19959,9717,based on comic
19959,9826,murder
19959,14544,robot
19959,178895,questioning
40682,1321,gold
40682,4129,widow
40682,188296,hired gun
432140,1930,kidnapping
432140,237208,gurgaon
19935,9833,lesbian relationship
19935,187056,woman director
19935,280003,girls love
302804,187056,woman director
40687,416,"miami, florida"
40687,2676,honeymoon
40687,6038,marriage
40687,156578,newlywed
40687,181068,protective father
40687,187056,woman director
40687,191071,cheat on wife
40687,208335,miami beach
40687,280377,annoying eating habits
40687,309974,absurd
123823,156486,post-punk
302828,10349,survival
302828,163000,lifeboat
302828,188765,bombardier
432301,6078,politics
432301,1700,massachusetts
432301,2944,senator
432301,3407,suffocation
432301,3450,bridge
432301,3692,scandal
432301,9665,cover-up
432301,13063,car accident
432301,165042,kennedy family
432301,190531,speculative
432301,199524,disturbed
432301,200918,angry
432301,205276,vexed
432301,208992,1960s
432301,211659,somber
432301,215664,political scandal
432301,232076,desperate
432301,249136,suspicious
432301,251667,anxious
432301,266753,cautionary
432301,315323,incredulous
432301,316241,egotistical
432301,316832,tense
432301,323809,depressing
432301,325780,callous
432301,325788,conceited
432301,325789,condescending
432301,325790,cruel
432301,325792,demeaning
432301,325794,derogatory
432301,325798,disgusted
432301,325800,disrespectful
432301,325801,distressing
432301,325808,enraged
432301,325828,indifferent
432301,325836,mocking
432301,325841,pessimistic
40692,258533,gay theme
170074,322192,dominoes game
432294,7063,children gang
432294,199981,hill
3477,916,"marseille, france"
3477,6038,marriage
3477,4617,insurance fraud
3477,6596,legacy hunter
3477,9826,murder
3477,14676,series of murders
19962,6075,sports
19962,8201,satire
19962,13042,football (soccer)
229831,1318,blacksmith
229831,2343,magic
229831,10491,swordsman
62546,274334,gender bender
544224,207046,murder mystery
544224,281237,independent film
40694,1862,coming out
40694,1532,meditation
40694,187056,woman director
873050,247168,anticipation
19969,3880,snuff
19969,33490,filmmaking
19969,190007,mental hospital
19969,190151,sadistic psychopath
19969,240565,chainsaw snuff massacre
19969,245446,film crew
86626,9833,lesbian relationship
123828,5774,forest
123828,15335,paintball 
62558,12570,whodunit
62558,272242,giallo
348765,244886,love story
40701,718,confession
40701,9833,lesbian relationship
40701,13141,based on manga
40701,14720,love affair
40701,15136,female homosexuality
40701,158718,lgbt
40701,280003,girls love
40701,293194,youth
62504,181129,terrorist group
62504,186450,"moscow, russia"
62504,236170,1900s
3478,6054,friendship
3478,2279,"bavaria, germany"
3478,5565,biography
3478,6759,herrenchiemsee
3478,10199,gay interest
3478,10180,male homosexuality
3478,13084,king
3478,207928,19th century
3478,266959,lgbt interest
170094,161304,9/11
170094,187056,woman director
386041,283527,greek videotape
229862,1318,blacksmith
229862,2343,magic
229862,6895,philippines
229862,10491,swordsman
492002,10349,survival
3480,3737,dying and death
3480,570,rape
3480,1522,repayment
3480,1956,world war ii
3480,3098,castle
3480,4299,"normandy, france"
3480,9748,revenge
3480,184352,rape and revenge
282116,4344,musical
19950,11627,paranormal phenomena
19950,33637,super power
19950,41411,vengeful ghost
19950,161982,murder investigation
282113,6075,sports
282113,2800,psychology
282113,3524,doping
282113,3539,czechoslovakia
282113,10155,steroids
282113,187056,woman director
282113,187901,track and field
86600,818,based on novel or book
86600,351,poison
86600,470,spy
19971,818,based on novel or book
19971,1939,hamster
19971,3335,halloween
19971,5905,father
19971,9927,maine
19971,10809,teenage girl
19971,13092,corpse
19971,15090,police officer
19971,187224,seaside town
19971,188327,seesaw
19971,196549,children home alone
19971,208349,child
19971,236458,magician
19971,266753,cautionary
19971,281659,wistful
19971,325763,ambiguous
19971,325766,antagonistic
19971,325806,empathetic
302848,187056,woman director
40664,5265,espionage
40664,470,spy
40664,2111,soviet union
40664,15271,interrogation
40664,163080,finland
40664,166582,police interrogation
40664,207883,1940s
19973,3485,comedian
19973,9716,stand-up comedy
432354,304976,romantic drama
432354,325843,pretentious
123864,3183,bisexuality
123864,3182,seduction
123864,10738,diner
123864,437,painter
123864,10199,gay interest
123864,9304,muse
123864,14720,love affair
123864,258533,gay theme
386060,8015,cop
386060,263548,short film
123930,548,countryside
123930,9706,anthology
123930,194430,small village
3486,677,nuclear war
3486,1384,diamond
3486,2111,soviet union
3486,242714,fu manchu
492021,1930,kidnapping
492021,3466,"sardinia, italy"
492021,6710,interpol
492021,10476,double crossed
492021,208053,exploding helicopter
86633,9720,woods
86633,9951,alien
86633,155493,campy
3472,612,hotel
3472,212,"london, england"
3472,549,prostitute
3472,1406,night watchman
3472,2173,illegal immigration
3472,2294,illegal employment
3472,3014,immigration law
3472,5416,transplanted organ
3472,6147,delinquency
3472,185009,human heart
3472,221749,porter
3472,236161,organ trade
3472,287884,organ trafficking
265629,5146,genghis khan
265629,215160,13th century
123833,187056,woman director
3489,3012,court case
3489,1812,fbi
3489,2340,paranoia
3489,2350,"seattle, washington"
3489,2887,manipulation
3489,9826,murder
3489,10714,serial killer
3489,11668,forensic psychiatrist
3489,13083,rape and murder
3489,14676,series of murders
3489,44494,timer
3489,157215,death of sister
3489,161982,murder investigation
3489,170646,death threat
3489,207844,college student
3489,212059,college professor
3489,220455,copycat killer
3489,239072,suspiciousness
3489,269268,sadistic killer
3489,304251,college campus
3489,329631,death row inmate
3475,1956,world war ii
3475,6762,refugee train
3475,15272,gestapo
3475,18035,family
19976,922,hotel room
19976,1824,self-destruction
19976,1664,eroticism
19976,1946,restaurant
19976,158718,lgbt
19976,162846,ghost
19976,169815,exhibitionism
19976,206750,transgression
19976,208781,intimacy
19976,222047,angel of death
40723,570,rape
40723,90,"paris, france"
40723,3133,vampire
40723,1664,eroticism
40723,2676,honeymoon
40723,14895,cannibal
40723,33432,male masturbation
40723,185407,vampirism
40723,187056,woman director
