,movie_id,imdb_id,original_title,revenue_usd_adj,budget_usd_adj,ratio_adj
5526,73614,tt1017442,House of Usher,2279.496500280999,1359270.4235426353,0.0016769999999999
5527,14076,tt1038915,Shoot on Sight,359686.0616665815,9980655.131047873,0.0360383218279598
5528,52764,tt0847526,Sugarhouse,104150.24353483616,1840033.2729982347,0.0566023696762444
5533,16405,tt0243232,Dust,179621.75714285712,18177329.19254658,0.0098816363636363
5534,36584,tt0308411,Interview with the Assassin,78179.06609227347,1220073.6520289048,0.0640773333333333
5535,24671,tt0388377,River Queen,1371780.2279057857,13748807.525371222,0.0997744877418921
5539,45559,tt1242516,Barbarossa,1623153.0224856315,60362472.44065125,0.0268901016949152
5540,25973,tt0439876,What Love Is,26678.01099150196,11997412.487580905,0.0022236470588235
5541,185444,tt1822381,Evocateur: The Morton Downey Jr. Movie,27200.582339229983,376878.5655721871,0.0721733333333333
5542,13943,tt0450506,Suburban Mayhem,268415.1528273809,4425993.15141369,0.0606451803346436
5545,21132,tt0119802,Monument Ave.,599242.5325153375,19749723.92638037,0.0303418181818181
5546,430011,tt4454078,Supercon,4640.859115835082,6410026.403087129,0.000724
5547,13071,tt0455915,Black Irish,9739.07601933038,4234380.877969731,0.0023
5552,18620,tt0109913,Go Fish,4749788.6752699055,29620.95141700405,160.35233333333332
5553,20502,tt0404552,Yo puta,40308.61720487029,9295553.202752778,0.0043363333333333
5556,25354,tt0403057,Gardener of Eden,318121.97806040256,7057301.463282884,0.045077
5558,14608,tt0213985,Partition,29831.21328529675,14114602.926565768,0.0021135
5559,40428,tt1484522,8: The Mormon Proposition,134586.72726272148,3355273.416003228,0.040112
5563,62353,tt0208181,Todo el poder,124580.38775510204,3513265.306122449,0.0354599999999999
5566,288980,tt2584018,Freedom,1041802.1538760476,17925019.85333874,0.05812
5567,407518,tt4082524,Chosen,11627.819521930607,3660031.782406346,0.0031769722814498
5569,26796,tt1068669,Telstar: The Joe Meek Story,149151.91806075408,2753954.252529866,0.0541591850785969
5571,72996,tt0332605,Дом дураков,256399.29135630903,4066912.1734296815,0.0630452
5573,22060,tt0419160,Spirit Trap,37829.36751152073,8154357.3030721955,0.0046391599123659
5576,21801,tt0266971,The Slaughter Rule,21816.54366314619,813382.4346859367,0.0268219999999999
5578,24196,tt0376649,The Hillside Strangler,6418.579486500793,2168962.413975648,0.0029592857142857
5580,17179,tt0448166,Two Weeks,69659.438640873,3483988.0952380947,0.0199941666666666
5581,29015,tt0181836,The Specials,22562.64680603949,1699506.3879210225,0.013276
5582,14063,tt0497316,Adrift in Manhattan,127415.3435386945,5645841.170626308,0.0225679999999999
5584,87835,tt1650537,Inkubus,106164.9958433175,1951562.4235903956,0.0544
5585,23532,tt1038971,How to Be a Serial Killer,1226.3471802066774,2728247.3419503397,0.0004495
5587,20171,tt0475860,Paraiso Travel,175716.8624293245,6138556.519388263,0.0286251111111111
5590,19205,tt0478126,Cthulhu,21472.545432184503,1058595.219492433,0.020284
5591,282248,tt2950236,The Living,6816.452377331711,618104.1328737497,0.011028
5592,228331,tt2275471,A Perfect Man,17772.336890499104,6281309.426203119,0.0028294
5594,58648,tt0101597,Closet Land,556543.0019089575,8594860.499265786,0.064753
5596,41730,tt0126261,Desert Blue,176699.67857142855,3513265.306122449,0.0502949999999999
5597,19844,tt0893346,Kiss the Bride,45213.30755466812,705730.1463282885,0.0640659999999999
5601,50023,tt1501652,Dead Awake,427159.8585913709,4697382.782404519,0.0909357142857142
5602,41189,tt0384929,The Dying Gaul,517040.3167178698,5993958.013312852,0.0862602499999999
5604,51515,tt0101373,At Play in the Fields of the Lord,2891962.132635829,77353744.49339207,0.0373861944444444
5605,333594,tt3094252,Echoes of War,9402.565322318653,185211.39833851575,0.0507666666666666
5606,534094,tt5303442,In Like Flynn,13117.2449394083,9323674.768126735,0.001406875
5609,47802,tt0105411,Simple Men,298307.8513898788,6257769.066286528,0.04767
5611,97683,tt1995304,Fat Kid Rules The World,52261.18713903673,955997.3257140864,0.0546666666666666
5612,177552,tt1817276,A Resurrection,13479.690028631894,6281309.426203119,0.002146
5613,37900,tt0129136,Hell's Kitchen,21024.47883435583,10772576.687116563,0.0019516666666666
5616,13993,tt0811128,Turn the River,6998.8834108210285,679635.2117713176,0.010298
5617,383208,tt4414438,It Had to Be You,8733.058244134545,21948484.83585895,0.0003978888888888
5621,23305,tt0295682,The Warrior,595613.2406832299,6031921.954658385,0.0987435257220535
5622,30966,tt1419318,Facing Ali,21176.65586821853,2455422.607755305,0.0086244444444444
5624,18613,tt0765451,Fugitive Pieces,1191194.8566860547,16040948.407920243,0.0742596276974433
5626,291867,tt1881109,Zeroville,79438.80425726656,6868304.016709887,0.011566
5627,34155,tt0928124,Carnera: The Walking Mountain,555660.2342512645,12606961.324273232,0.0440756673998361
5632,24055,tt0436689,The Puffy Chair,292586.0694828469,22477.342549923196,13.016933333333334
5633,139406,tt1129396,Radio Free Albemuth,12568.854216348092,4831593.719044648,0.0026013888888888
5636,19059,tt0379240,Dead Fish,33984.24344598054,22477342.549923196,0.0015119333333333
5637,14192,tt0479201,Living Hell,145743.69335308843,6116716.905941858,0.0238271111111111
5642,15414,tt0433405,Land of the Blind,36459.93541666667,26129910.71428571,0.0013953333333333
5644,211166,tt1456606,"Rio, Eu Te Amo",743872.253206103,10718390.47833874,0.0694014884706268
5645,83890,tt1907707,LUV,197228.09093523692,3768785.655721871,0.052332
5647,39563,tt1346961,The Eclipse,218057.8970527228,4092371.012925509,0.053284
5648,30388,tt1075749,Reykjavik Whale Watching Massacre,59306.64071931648,5456494.683900679,0.010869
5650,241261,tt2387589,The Girl on the Train,3924.5621294917087,35175332.786737464,0.0001115714285714
5651,529649,tt8074486,The Row,94109.6767314332,4661837.384063368,0.0201872499999999
5652,460070,tt5460522,J.T. LeRoy,234.6670539042545,2289434.6722366293,0.0001025
5654,41587,tt0107606,Mother's Boys,1456458.2317139,15797840.755735494,0.0921934999999999
5655,62191,tt0261311,Son de mar,106534.02142857142,3848140.590062111,0.0276845450251213
5657,39851,tt0388838,Clean,4603187.381921651,12516.462387506615,367.77063993068447
5658,30527,tt0472562,Shake Hands With the Devil,838.4074138380066,15588729.23329571,5.378292234669558e-05
5659,45013,tt1283887,Burning Palms,4390.039737498623,6710546.832006455,0.0006542
5661,13072,tt0283503,Brooklyn Rules,646776.2728246085,11291682.341252616,0.0572789999999999
5665,29406,tt1087527,Trucker,71265.18903591682,2718540.8470852706,0.0262144999999999
5667,13791,tt0207524,How to Kill Your Neighbor's Dog,119583.4855475264,11875383.546414671,0.0100698630136986
5669,502426,tt5291792,Furlough,9873.771579446213,3496378.038047525,0.002824
5670,43754,tt1270296,The Killing Jar,3139.19380801262,536843.7465605164,0.0058475
5673,18070,tt0443450,Black Dawn,95467.26776753712,11987916.026625704,0.0079636249999999
5674,18165,tt0246404,The 24th Day,22402.283218634195,1549258.8671254632,0.0144599999999999
5678,26850,tt0105691,Under Suspicion,475499.9135462555,12892290.748898678,0.0368825
5679,477508,tt7248248,Lucky Day,172924.43494604094,6410417.082262562,0.0269755357142857
5681,18616,tt1090671,No Man's Land: The Rise of Reeker,135246.04787206865,2718540.8470852706,0.0497494999999999
5685,50035,tt0258273,Lovely & Amazing,7730077.792546583,413121.1180124224,18.711408
5686,320146,tt3277624,Creative Control,76836.76796926756,1219360.2686588308,0.063014
5687,32274,tt0150216,Cradle Will Rock,5246942.283673469,63238775.51020407,0.0829703333333333
5689,548859,tt1934452,Realms,26795.26829716057,2387850.8485639687,0.0112214999999999
5693,177047,tt1464191,Decoding Annie Parker,74231.83394160583,2472416.531494999,0.0300239999999999
5696,14256,tt0380817,Winter Passing,165174.42393353174,5080815.972222222,0.0325094285714285
5698,21052,tt0304328,Levity,1150006.908695652,11928872.282608695,0.0964053333333333
5701,35939,tt1319694,Glorious 39,248615.6314062376,8316199.895775552,0.0298953409636688
5703,13891,tt0115906,Citizen Ruth,531800.2062460165,5595697.896749521,0.0950373333333333
5705,17386,tt0086192,Revenge of the Ninja,38691656.04101405,2056812.248995984,18.811467142857143
5709,84907,tt1682940,Playback,73404.02399452947,2039460.9615233848,0.035991875
5715,34081,tt0284929,Ted Bundy,111784.77476375762,1952117.843246248,0.0572633333333333
5720,447665,tt5208950,Kickboxer: Retaliation,118515.56089635094,11654593.460158415,0.010169
5721,50037,tt1534085,Beyond the Black Rainbow,75817.10021737534,1473760.900479693,0.0514446408455385
5726,57292,tt0421116,Alpha Male,48919.5478422619,4354985.1190476185,0.011233
5727,45319,tt1305587,Ghetto Physics: Will the Real Pimps and Hos Please Stand Up?,18835.16284807572,671054.6832006457,0.0280679999999999
5728,125548,tt0138279,The 24 Hour Woman,192412.7576530612,4391581.63265306,0.043814
5729,16294,tt0479140,Ripple Effect,19843.72025445881,16937523.511878923,0.0011715833333333
5730,83823,tt0834540,New York City Serenade,3541.3538742753512,2540628.5267818384,0.0013938888888888
5731,37780,tt0480001,The Sensation of Sight,34051.62864583333,1451661.7063492064,0.0234569999999999
5733,193704,tt0361322,Assisted Living,73497.91315924219,749244.7516641065,0.098096
5734,89355,tt0290249,New Suit,114108.41122282608,1590516.3043478262,0.0717429999999999
5735,288950,tt0275263,Ciao America,89415.131045025,8133824.346859365,0.010993
5740,220882,tt1273221,London Fields,568068.1944350416,9323674.768126735,0.0609274999999999
5741,14172,tt0367478,Wake of Death,808586.0894123875,21689624.13975648,0.0372798571428571
5742,181330,tt2609912,Kevin Hart: Let Me Explain,40599935.67656262,3140654.71310156,12.9272204
5746,277558,tt2124787,Final Girl,41253.98686592101,9877941.244720845,0.0041763749999999
5747,291984,tt4042818,The Death & Life of John F. Donovan,3807746.5370398615,40065106.76414101,0.0950389714285714
5752,143049,tt1067765,Adult World,47595.99404611151,5025047.540962495,0.00947175
5760,14062,tt0259822,.45,248726.26510416664,7258308.531746031,0.0342678
5767,27274,tt0099611,Frankenhooker,459175.02325937257,5597838.561591431,0.0820272
5770,25602,tt1182921,Ninja,264971.47422122984,13641236.709751695,0.0194243
5773,24056,tt0471041,The Tournament,673139.1025557362,12277113.038776526,0.0548287777777777
5775,11917,tt1132626,Saw V,154772047.7032136,14680120.574260458,10.542968425925928
5776,214,tt0489270,Saw III,239341671.37958828,14516617.063492062,16.487427500000003
5784,39436,tt0220827,Non ho sonno,262432.7114906832,6609937.888198758,0.0397027499999999
5785,139455,tt2347497,Silent Night,166701.7150056186,6373315.504760576,0.0261562
5786,101519,tt2006040,A Fantastic Fear of Everything,123576.03831110569,2978180.228904065,0.0414938079004641
5798,27023,tt1276105,Saint John of Las Vegas,149955.22161738266,5100015.592324907,0.0294028947368421
5799,13577,tt1129381,Lower Learning,3811.394267613549,2718540.8470852706,0.0014019999999999
5801,396777,tt4677924,Woodshock,52153.05038348564,5969627.121409921,0.0087364
5802,16020,tt0768183,Day Zero,23513.517015365916,2822920.585313154,0.0083294999999999
5803,23736,tt1202222,Lies & Illusions,213498.9957443238,6138556.519388263,0.03478
5806,39845,tt1125929,Love Ranch,196147.94179018232,33552734.16003228,0.00584596
5808,14847,tt0985593,Miss Conception,773704.8807030092,11836254.99412456,0.065367371781621
5809,14025,tt0839880,Lake Dead,137168.53416095144,3528650.731641442,0.0388728
5810,19187,tt0317640,The Hebrew Hammer,150486.70013586956,3181032.6086956523,0.0473074999999999
5811,413762,tt5158522,The Levelling,141421.6604316253,1535102.7474502283,0.0921252083396525
5814,20321,tt0286594,Doctor Sleep,1124899.7733463035,16267648.69371873,0.0691495
5815,27834,tt0254199,CQ,826062.1152173913,11567391.304347824,0.071413
5819,15423,tt0475298,Hood of Horror,37598.03819444444,7258308.531746031,0.00518
5821,14809,tt0286152,Stark Raving Mad,272600.2426903835,8133824.346859365,0.0335144
5826,538207,tt7903530,We Die Young,164652.70747525003,4578869.344473259,0.03595925
5828,13251,tt0783608,The Walker,833348.7401491255,14114602.926565768,0.0590416
5829,16867,tt0833960,Gardens of the Night,15544.616563633575,3126321.9741480607,0.0049721739130434
5831,18516,tt0479341,Adam Resurrected,111934.56010831246,13592704.235426351,0.0082349
5832,14290,tt0280477,Better Luck Tomorrow,6196715.036297943,406691.21734296833,15.236903999999996
5833,268725,tt2236160,Nightlight,95775.2835661577,2469485.3111802107,0.0387835
5834,450766,tt2249081,The Forgiven,49197.53537336673,17481890.190237626,0.0028142
5836,37722,tt0127349,Waking the Dead,460132.8569976771,14445804.297328688,0.0318523529411764
5838,16388,tt0112585,The Brothers McMullen,20022107.043503936,457033.3989501312,43.8088487394958
5840,9727,tt0415778,End Game,302092.25275297614,7258308.531746031,0.0416201999999999
5844,79698,tt1321869,The Lovers,82021.48512553952,61737132.77950526,0.00132856
5846,18530,tt1034302,The Cry of the Owl,44432.23621100322,15687422.21621445,0.0028323478260869
5847,13856,tt0479162,Special,21727.02075892857,1451661.7063492064,0.014967
5849,433499,tt6032328,Finding Steve McQueen,25075.033247671683,8013021.352828202,0.0031292857142857
5850,26899,tt0339419,The Mudge Boy,99967.13076086956,1272413.0434782607,0.078565
5853,13560,tt0290210,Max,1074906.035380767,17894413.563090604,0.0600693636363636
5855,14882,tt0415856,Hounddog,186257.7116792545,5292976.097462163,0.0351896
5856,300672,tt3704298,Vincent N Roxxy,29137.83297987141,3170336.6985129598,0.0091907692307692
5857,115276,tt1921070,Pusher,252201.01716508268,4714751.920389906,0.0534918955278193
5861,13501,tt0484111,The Good Night,717140.3913341241,21171904.389848653,0.0338722666666666
5862,416166,tt5788136,The Institute,37768.63687173629,3581776.2728459523,0.0105446666666666
5863,111479,tt1786751,CBGB,50752.98016372119,6281309.426203119,0.0080799999999999
5867,47518,tt1017464,The Tortured,428697.91592526686,11407929.614410976,0.0375789411764705
5868,13360,tt0299981,Highlander: The Source,300930.39169584546,18348983.804535497,0.0164003846153846
5869,13526,tt0210382,The Weight of Water,546015.712804878,27192102.20673636,0.0200799374999999
5871,16921,tt0443435,Autopsy,157403.51504623715,2718540.8470852706,0.0578999999999999
5873,15647,tt0264761,Kissing Jessica Stein,16289486.38532518,1626764.869371873,10.013424
5878,19824,tt1276434,Van Wilder: Freshman Year,28023.19257284291,8184742.025851018,0.0034238333333333
5879,28510,tt1288403,Universal Soldier: Regeneration,1151930.1415839691,13641236.709751695,0.0844447
5880,399173,tt5034474,The Assignment,474073.8594915981,6096801.343294153,0.0777578
5893,27526,tt0112744,The Crossing Guard,1668707.672211286,17282775.59055118,0.0965532222222222
5897,663,tt0890870,Saw IV,196690708.15664452,14114602.926565768,13.9352633
5905,251321,tt2494384,Aloft,334976.58997786563,9889666.125979995,0.0338713749999999
5907,383585,tt3739110,The Yellow Birds,69183.20263544386,14327105.09138381,0.0048288333333333
5908,81870,tt1686784,龍門飛甲,4323856.9859161815,45536456.55044256,0.0949537428571428
5910,438457,tt4400994,The Ballad of Lefty Brown,9379.478133159268,9551403.394255877,0.0009819999999999
5914,72525,tt0762138,Syrup,832.9016299145335,3140654.71310156,0.0002652
5916,76758,tt1410063,金陵十三釵,3715311.6837009145,122297911.87833144,0.0303791914893617
5922,467952,tt4602066,The Catcher Was a Spy,1111793.4395098502,16316430.844221784,0.0681395
5923,14022,tt0102943,Slacker,2638854.234508076,49420.44787077826,53.396
5924,10836,tt0264508,Dagon,239686.26273291925,6274153.043478261,0.0382021702486304
5925,270938,tt2295722,Falcon Rising,330656.0420890781,5562937.195863746,0.0594391111111111
5932,56934,tt0212827,Bride of the Wind,526850.0568322982,19829813.66459627,0.0265685833333333
5933,308139,tt0476053,Ambrose Bierce: Civil War Stories,33269.18298611111,1814577.132936508,0.0183344
5935,494971,tt6947630,Ang Panday,59618.66606152088,2383145.5884668734,0.0250167955957213
5936,546017,tt7658600,"Natacha, la película",46409.07516726501,531296.8138054829,0.0873505617977528
5937,3851,tt0475278,Für den unbekannten Hund,92423.83142344531,2649659.600008681,0.034881398132478
5938,125762,tt0143874,Shattered Image,190523.79128834355,13465720.858895706,0.0141488
5941,112059,tt0353667,Der Liebeswunsch,94241.79228038696,5759181.432126631,0.0163637477636448
5943,4921,tt0497467,Vivere,87027.81872461921,2110923.55528547,0.0412273663376929
5944,89440,tt1242517,Święta krowa,35329.78507506479,1951562.4235903956,0.0181033333333333
5945,110693,tt1723807,Praktičan vodič kroz Beograd sa pevanjem i plakanjem,7324.864296542618,1645817.6438945667,0.0044505928853754
5946,12567,tt1075116,Zweier ohne,22078.62948960302,2386756.5294027487,0.0092504741131379
